"source","target","weight"
"X1XXXXX1X","X5X6X*",1
"X1XXXXX1X","X5X6X1X*",1
"X1XXXXX1X","X5XX54X*",1
"X1XXXXX1X","X60X81X*",1
"X1XXXXX1X","X60XX*",1
"X1XXXXX1X","X61X*",1
"X1XXXXX1X","X65X*",1
"X1XXXXX1X","X67X70XX*",1
"X1XXXXX1X","X6X*",1
"X1XXXXX1X","X6X3X*",1
"X1XXXXX1X","X6X49X*",1
"X1XXXXX1X","X6X4X5X*",1
"X1XXXXX1X","X75X*",1
"X1XXXXX1X","X75X92X97X*",1
"X1XXXXX1X","X79X25X24X*",1
"X1XXXXX1X","X7X2XX5X2X*",1
"X1XXXXX1X","X7XX*",1
"X1XXXXX1X","X80X39X38XX*",1
"X1XXXXX1X","X83X81X78X84X*",1
"X1XXXXX1X","X84X85X*",1
"X1XXXXX1X","X85X57X*",1
"X1XXXXX1X","X89X*",1
"X1XXXXX1X","X8X*",1
"X1XXXXX1X","X8X320X328X*",1
"X1XXXXX1X","X90X*",1
"X1XXXXX1X","X95X1X12X231X*",1
"X1XXXXX1X","X97XX*",1
"X1XXXXX1X","X9X*",1
"X1XXXXX1X","X9X13X6X55X37X*",1
"X1XXXXX1X","X9XX1X*",1
"X1XXXXX1X","XX*",1
"X1XXXXX1X","XX10X*",1
"X1XXXXX1X","XX114X115X*",1
"X1XXXXX1X","XX129XX*",1
"X1XXXXX1X","XX133XX134X1X*",1
"X1XXXXX1X","XX145X*",1
"X1XXXXX1X","XX169X165XX6X*",1
"X1XXXXX1X","XX16X*",1
"X1XXXXX1X","XX1X*",1
"X1XXXXX1X","XX1X10X*",1
"X1XXXXX1X","XX1X2X*",1
"X1XXXXX1X","XX1X3X1X*",1
"X1XXXXX1X","XX1X78X*",1
"X1XXXXX1X","XX1XX*",1
"X1XXXXX1X","XX20X*",1
"X1XXXXX1X","XX236X*",1
"X1XXXXX1X","XX23X*",1
"X1XXXXX1X","XX28X*",1
"X1XXXXX1X","XX2X*",1
"X1XXXXX1X","XX2XX*",1
"X1XXXXX1X","XX35X33XX*",1
"X1XXXXX1X","XX37X*",1
"X1XXXXX1X","XX38X1X*",1
"X1XXXXX1X","XX39X*",1
"X1XXXXX1X","XX3X*",1
"X1XXXXX1X","XX3XX4X2X*",1
"X1XXXXX1X","XX3XX5XX*",1
"X1XXXXX1X","XX47X*",1
"X1XXXXX1X","XX48XX*",1
"X1XXXXX1X","XX4X*",1
"X1XXXXX1X","XX4XX*",1
"X1XXXXX1X","XX57X7X48X*",1
"X1XXXXX1X","XX5X2X30X*",1
"X1XXXXX1X","XX74X2X*",1
"X1XXXXX1X","XX85X87X*",1
"X1XXXXX1X","XXX*",1
"X1XXXXX1X","XXX11X*",1
"X1XXXXX1X","XXX19X2XX*",1
"X1XXXXX1X","XXX27X13X28X3X*",1
"X1XXXXX1X","XXX46X*",1
"X1XXXXX1X","XXX46XX1X*",1
"X1XXXXX1X","XXX82X*",1
"X1XXXXX1X","XXXX1X*",1
"X1XXXXX1X","XXXX32X61X*",1
"X1XXXXX1XX","X*",1
"X1XXXXX1XX","X1X*",1
"X1XXXXX1XX","X1XX*",1
"X1XXXXX1XX","X23X*",1
"X1XXXXX1XX","X2XX2X*",1
"X1XXXXX1XX","X58X15X155X2X*",1
"X1XXXXX1XX","XX*",1
"X1XXXXX1XX","XX24X12X*",1
"X1XXXXX1XX","XXX81X*",1
"X1XXXXX1XXXXX","X*",1
"X1XXXXX1XXXXX","X162XX366X369X*",1
"X1XXXXX1XXXXX","X179X1X*",1
"X1XXXXX1XXXXX","X180X138X28X4X166X*",1
"X1XXXXX1XXXXX","X1XX*",1
"X1XXXXX1XXXXX","X41X37X*",1
"X1XXXXX1XXXXX","X4X6X*",1
"X1XXXXX1XXXXX","X9XX1X*",1
"X1XXXXX1XXXXX","XX78X67X2X*",1
"X1XXXXX1XXXXX","XXX*",1
"X1XXXXX2X1X","X*",1
"X1XXXXX2X1X","X19XX1X2X*",1
"X1XXXXX2X1X","X1X*",1
"X1XXXXX2X1X","X1X3X*",1
"X1XXXXX2X1X","X1XX1X1X*",1
"X1XXXXX2X1X","X3X3X*",1
"X1XXXXX2X1X","X5X2X80X*",1
"X1XXXXX2X1X","X72XX*",1
"X1XXXXX2X1X","XX*",1
"X1XXXXX2X1X","XX1X*",1
"X1XXXXX5X","X*",1
"X1XXXXX5X","X179X1X*",1
"X1XXXXX5X","X1X80X*",1
"X1XXXXX5X","X23X24X*",1
"X1XXXXX5X","X248X1X277X*",1
"X1XXXXX5X","X24X*",1
"X1XXXXX5X","X2X*",1
"X1XXXXX5X","X3X*",1
"X1XXXXX5X","X3X1XX*",1
"X1XXXXX5X","X46X31X*",1
"X1XXXXX5X","X54X*",1
"X1XXXXX5X","X6X*",1
"X1XXXXX5X","X6XX*",1
"X1XXXXX5X","XX*",1
"X1XXXXX5X","XXX*",1
"X1XXXXX5X","XXXX*",1
"X1XXXXXX","X*",1
"X1XXXXXX","X10X1X*",1
"X1XXXXXX","X11X*",1
"X1XXXXXX","X11X12X3X*",1
"X1XXXXXX","X13X1X*",1
"X1XXXXXX","X149X148XX107X103X*",1
"X1XXXXXX","X150X*",1
"X1XXXXXX","X179X*",1
"X1XXXXXX","X17X18X*",1
"X1XXXXXX","X17X2X*",1
"X1XXXXXX","X17XX101X*",1
"X1XXXXXX","X181XX*",1
"X1XXXXXX","X18XX1X*",1
"X1XXXXXX","X190X362X318X56X4X89X2XX10X*",1
"X1XXXXXX","X195X197X*",1
"X1XXXXXX","X19XX15X3X*",1
"X1XXXXXX","X1X*",1
"X1XXXXXX","X1X108X*",1
"X1XXXXXX","X1X2X*",1
"X1XXXXXX","X1X6X*",1
"X1XXXXXX","X1X6XX1X*",1
"X1XXXXXX","X1X6XXX*",1
"X1XXXXXX","X1XX*",1
"X1XXXXXX","X23X8X*",1
"X1XXXXXX","X24X1X*",1
"X1XXXXXX","X27X3X*",1
"X1XXXXXX","X29XX*",1
"X1XXXXXX","X2X*",1
"X1XXXXXX","X2X192X108XX4X5X92XX1X3X*",1
"X1XXXXXX","X2X1X*",1
"X1XXXXXX","X2X1X81X*",1
"X1XXXXXX","X2X338X309XX*",1
"X1XXXXXX","X2X37X*",1
"X1XXXXXX","X2X3X105X107X91X2XX*",1
"X1XXXXXX","X2X3X2XX*",1
"X1XXXXXX","X2X7X*",1
"X1XXXXXX","X2XX*",1
"X1XXXXXX","X30X29X1X*",1
"X1XXXXXX","X33X*",1
"X1XXXXXX","X34X86X*",1
"X1XXXXXX","X39X44X38X*",1
"X1XXXXXX","X3X*",1
"X1XXXXXX","X3X18X*",1
"X1XXXXXX","X3X2X51X14X17X*",1
"X1XXXXXX","X3X4X*",1
"X1XXXXXX","X42X*",1
"X1XXXXXX","X48X*",1
"X1XXXXXX","X4X*",1
"X1XXXXXX","X53XX53X*",1
"X1XXXXXX","X55X*",1
"X1XXXXXX","X59X61X*",1
"X1XXXXXX","X5X2X*",1
"X1XXXXXX","X61X307X*",1
"X1XXXXXX","X6X*",1
"X1XXXXXX","X6X2X184X2X2X176X*",1
"X1XXXXXX","X6X34X*",1
"X1XXXXXX","X74X*",1
"X1XXXXXX","X75X*",1
"X1XXXXXX","X76X78XX*",1
"X1XXXXXX","X7X6X2X*",1
"X1XXXXXX","X80X39X38X*",1
"X1XXXXXX","XX*",1
"X1XXXXXX","XX134X4X*",1
"X1XXXXXX","XX1X*",1
"X1XXXXXX","XX1X2X*",1
"X1XXXXXX","XX1XX*",1
"X1XXXXXX","XX20X2X19X*",1
"X1XXXXXX","XX21X*",1
"X1XXXXXX","XX24X12X*",1
"X1XXXXXX","XX26XX1X151XX*",1
"X1XXXXXX","XX3X*",1
"X1XXXXXX","XX3X1X*",1
"X1XXXXXX","XX5X*",1
"X1XXXXXX","XX83X*",1
"X1XXXXXX","XXX*",1
"X1XXXXXX","XXX29X*",1
"X1XXXXXX1X","X*",1
"X1XXXXXX1X","X10X*",1
"X1XXXXXX1X","X10X8X231X1X*",1
"X1XXXXXX1X","X115XXX*",1
"X1XXXXXX1X","X11XXX*",1
"X1XXXXXX1X","X148X156X1X*",1
"X1XXXXXX1X","X148XX*",1
"X1XXXXXX1X","X155X5X*",1
"X1XXXXXX1X","X15X*",1
"X1XXXXXX1X","X167X21X*",1
"X1XXXXXX1X","X169X*",1
"X1XXXXXX1X","X16X2X8X*",1
"X1XXXXXX1X","X178XX*",1
"X1XXXXXX1X","X17XX101X*",1
"X1XXXXXX1X","X180XX*",1
"X1XXXXXX1X","X18X*",1
"X1XXXXXX1X","X191XX102X2X103X105X88X1XX6X3X*",1
"X1XXXXXX1X","X192XX106X3X5X91XX7X5X8X*",1
"X1XXXXXX1X","X19X*",1
"X1XXXXXX1X","X1X*",1
"X1XXXXXX1X","X1X18X27X*",1
"X1XXXXXX1X","X1X192X2X101X83X89X92XX1X*",1
"X1XXXXXX1X","X1X19X44X*",1
"X1XXXXXX1X","X1X20X21X*",1
"X1XXXXXX1X","X1X22X*",1
"X1XXXXXX1X","X1X2X3X*",1
"X1XXXXXX1X","X1X74X*",1
"X1XXXXXX1X","X1X7X*",1
"X1XXXXXX1X","X1XX*",1
"X1XXXXXX1X","X1XX22X25X1X*",1
"X1XXXXXX1X","X1XX2X*",1
"X1XXXXXX1X","X21X20X*",1
"X1XXXXXX1X","X220X49X*",1
"X1XXXXXX1X","X22X24X*",1
"X1XXXXXX1X","X236X*",1
"X1XXXXXX1X","X23X2X*",1
"X1XXXXXX1X","X242X*",1
"X1XXXXXX1X","X24X43X*",1
"X1XXXXXX1X","X25X*",1
"X1XXXXXX1X","X25X1X*",1
"X1XXXXXX1X","X28X2X11XX*",1
"X1XXXXXX1X","X29X*",1
"X1XXXXXX1X","X2X*",1
"X1XXXXXX1X","X2X111X4X*",1
"X1XXXXXX1X","X2X16X*",1
"X1XXXXXX1X","X2X191X*",1
"X1XXXXXX1X","X2X1X81X*",1
"X1XXXXXX1X","X2X31X2X*",1
"X1XXXXXX1X","X2X3X2X*",1
"X1XXXXXX1X","X2X4X9X*",1
"X1XXXXXX1X","X2X52XX44X*",1
"X1XXXXXX1X","X2X5X*",1
"X1XXXXXX1X","X2XX*",1
"X1XXXXXX1X","X2XX12X2X3X*",1
"X1XXXXXX1X","X309X5XX316X435X*",1
"X1XXXXXX1X","X30X1X*",1
"X1XXXXXX1X","X31X7X*",1
"X1XXXXXX1X","X32X*",1
"X1XXXXXX1X","X32X1XX*",1
"X1XXXXXX1X","X32X2X*",1
"X1XXXXXX1X","X32X3X*",1
"X1XXXXXX1X","X342X*",1
"X1XXXXXX1X","X35X*",1
"X1XXXXXX1X","X35X3X*",1
"X1XXXXXX1X","X378X3X383X185XXX*",1
"X1XXXXXX1X","X39X38X58X*",1
"X1XXXXXX1X","X3X*",1
"X1XXXXXX1X","X3X12X*",1
"X1XXXXXX1X","X3X2X*",1
"X1XXXXXX1X","X3X2X19X5XX1X*",1
"X1XXXXXX1X","X3X382X184X2X1XX*",1
"X1XXXXXX1X","X3X6X*",1
"X1XXXXXX1X","X3X7X*",1
"X1XXXXXX1X","X3XX*",1
"X1XXXXXX1X","X40X*",1
"X1XXXXXX1X","X43X45X48X*",1
"X1XXXXXX1X","X44X42X*",1
"X1XXXXXX1X","X48X*",1
"X1XXXXXX1X","X4X*",1
"X1XXXXXX1X","X4X1X*",1
"X1XXXXXX1X","X4XX5X2X*",1
"X1XXXXXX1X","X50X48X*",1
"X1XXXXXX1X","X51X36X10X4X1X*",1
"X1XXXXXX1X","X55X6X3X*",1
"X1XXXXXX1X","X5X*",1
"X1XXXXXX1X","X5XX*",1
"X1XXXXXX1X","X61X*",1
"X1XXXXXX1X","X61X57X2X2X*",1
"X1XXXXXX1X","X61X60X*",1
"X1XXXXXX1X","X66X2X1X66X*",1
"X1XXXXXX1X","X68X*",1
"X1XXXXXX1X","X68X4XX70X*",1
"X1XXXXXX1X","X6X*",1
"X1XXXXXX1X","X6X3X*",1
"X1XXXXXX1X","X6X3XX1X*",1
"X1XXXXXX1X","X6XX9X*",1
"X1XXXXXX1X","X72X*",1
"X1XXXXXX1X","X7X*",1
"X1XXXXXX1X","X8X*",1
"X1XXXXXX1X","X8XX*",1
"X1XXXXXX1X","X9X17X13X*",1
"X1XXXXXX1X","X9X8X3X*",1
"X1XXXXXX1X","XX*",1
"X1XXXXXX1X","XX1X*",1
"X1XXXXXX1X","XX1X3X*",1
"X1XXXXXX1X","XX1X78X*",1
"X1XXXXXX1X","XX20X*",1
"X1XXXXXX1X","XX24X12X*",1
"X1XXXXXX1X","XX26X2X*",1
"X1XXXXXX1X","XX27X59X62X*",1
"X1XXXXXX1X","XX2X1X*",1
"X1XXXXXX1X","XX2X3X2X*",1
"X1XXXXXX1X","XX30X24X*",1
"X1XXXXXX1X","XX41X*",1
"X1XXXXXX1X","XX48XX5X86X28X1X*",1
"X1XXXXXX1X","XX4X*",1
"X1XXXXXX1X","XX52X*",1
"X1XXXXXX1X","XX59X60X93XX26X100X*",1
"X1XXXXXX1X","XX6X7X*",1
"X1XXXXXX1X","XX9X8X*",1
"X1XXXXXX1X","XXX*",1
"X1XXXXXX1X","XXX105X191XX1X192X106X*",1
"X1XXXXXX1X","XXXX50X2X41X*",1
"X1XXXXXX1X","XXXX7X2X*",1
"X1XXXXXX1XX","X*",1
"X1XXXXXX1XX","X10X7X*",1
"X1XXXXXX1XX","X174X2XX*",1
"X1XXXXXX1XX","X1X27X*",1
"X1XXXXXX1XX","X2X110XX229X1X230X232XX*",1
"X1XXXXXX1XX","X31X299X330XX18X*",1
"X1XXXXXX1XX","X32X42X184X182X39X*",1
"X1XXXXXX1XX","X32X43X1XX*",1
"X1XXXXXX1XX","X37X*",1
"X1XXXXXX1XX","X40X*",1
"X1XXXXXX1XX","X4X6X*",1
"X1XXXXXX1XX","X55X36X*",1
"X1XXXXXX1XX","X7X*",1
"X1XXXXXX1XX","XX*",1
"X1XXXXXX1XX","XX1X*",1
"X1XXXXXX1XX","XXX*",1
"X1XXXXXX2X","X*",1
"X1XXXXXX2X","X109X*",1
"X1XXXXXX2X","X1X11X12X6XX*",1
"X1XXXXXX2X","X1XX*",1
"X1XXXXXX2X","X2X1X*",1
"X1XXXXXX2X","X39XX*",1
"X1XXXXXX2X","X63X38X*",1
"X1XXXXXX2X","XXX*",1
"X1XXXXXXX","X*",1
"X1XXXXXXX","X10X1X*",1
"X1XXXXXXX","X121X*",1
"X1XXXXXXX","X127X*",1
"X1XXXXXXX","X180X*",1
"X1XXXXXXX","X18XX1X*",1
"X1XXXXXXX","X1X*",1.5
"X1XXXXXXX","X1X12XX*",1
"X1XXXXXXX","X1X1X*",1
"X1XXXXXXX","X1X2X*",1
"X1XXXXXXX","X1X3X*",1
"X1XXXXXXX","X1X44X*",1
"X1XXXXXXX","X1X4X1X*",1
"X1XXXXXXX","X1X6X16X18X*",1
"X1XXXXXXX","X1XX4X*",1
"X1XXXXXXX","X21X1X*",1
"X1XXXXXXX","X22X*",1
"X1XXXXXXX","X23X1X*",1
"X1XXXXXXX","X23X24X27X*",1
"X1XXXXXXX","X244X1X208X*",1
"X1XXXXXXX","X24X*",1
"X1XXXXXXX","X25X*",1
"X1XXXXXXX","X27X*",1
"X1XXXXXXX","X299X*",1
"X1XXXXXXX","X2X*",1
"X1XXXXXXX","X2X1X*",1
"X1XXXXXXX","X2X1X42X*",1
"X1XXXXXXX","X2X22X*",1
"X1XXXXXXX","X2X2X10X44X1X*",1
"X1XXXXXXX","X2X3X*",1
"X1XXXXXXX","X2X3X25X*",1
"X1XXXXXXX","X2X6X2XX23X3X*",1
"X1XXXXXXX","X2XX*",1
"X1XXXXXXX","X321X3X*",1
"X1XXXXXXX","X32X*",1
"X1XXXXXXX","X32X34X68X24X*",1
"X1XXXXXXX","X34X2X*",1
"X1XXXXXXX","X35X2XX*",1
"X1XXXXXXX","X36X90X*",1
"X1XXXXXXX","X3X*",1
"X1XXXXXXX","X3X2X*",1
"X1XXXXXXX","X3X46X83X*",1
"X1XXXXXXX","X3X6X*",1
"X1XXXXXXX","X3XX1X*",1
"X1XXXXXXX","X41X*",1
"X1XXXXXXX","X46X76X*",1
"X1XXXXXXX","X47X*",1
"X1XXXXXXX","X47X23X46X21X*",1
"X1XXXXXXX","X4X2X6X*",1
"X1XXXXXXX","X4X5X34X37X*",1
"X1XXXXXXX","X53X*",1
"X1XXXXXXX","X55X*",1
"X1XXXXXXX","X5X2X*",1
"X1XXXXXXX","X61X60X*",1
"X1XXXXXXX","X63X*",1
"X1XXXXXXX","X67X70XX*",1
"X1XXXXXXX","X6X*",1
"X1XXXXXXX","X6X17X*",1
"X1XXXXXXX","X73XX*",1
"X1XXXXXXX","X76X*",1
"X1XXXXXXX","X91X*",1
"X1XXXXXXX","X92X*",1
"X1XXXXXXX","X94X2X98X*",1
"X1XXXXXXX","XX*",1
"X1XXXXXXX","XX133X*",1
"X1XXXXXXX","XX19XX34X*",1
"X1XXXXXXX","XX1X*",1
"X1XXXXXXX","XX1XX*",1
"X1XXXXXXX","XX26XX1X2X*",1
"X1XXXXXXX","XX2X*",1
"X1XXXXXXX","XX4X9X*",1
"X1XXXXXXX","XX68X35X3X54X*",1
"X1XXXXXXX","XXX*",1
"X1XXXXXXX","XXXX*",1
"X1XXXXXXX2X","X*",1
"X1XXXXXXX2X","X1X*",1
"X1XXXXXXX2X","X1X11X*",1
"X1XXXXXXX2X","X2X*",1
"X1XXXXXXX2X","X2X1X*",1
"X1XXXXXXX2X","X2X1X5X*",1
"X1XXXXXXX2X","X3X*",1
"X1XXXXXXX2X","X6X2X*",1
"X1XXXXXXX2X","X78X*",1
"X1XXXXXXX2X","XX*",1
"X1XXXXXXX2X","XX1X*",1
"X1XXXXXXX2X2X","X*",1
"X1XXXXXXX2X2X","X11X7XX3X*",1
"X1XXXXXXX2X2X","X14X12X*",1
"X1XXXXXXX2X2X","X176XX179X*",1
"X1XXXXXXX2X2X","X181X*",1
"X1XXXXXXX2X2X","X1X*",1
"X1XXXXXXX2X2X","X1X14X*",1
"X1XXXXXXX2X2X","X1X18X*",1
"X1XXXXXXX2X2X","X1XX*",1
"X1XXXXXXX2X2X","X220X*",1
"X1XXXXXXX2X2X","X24X*",1
"X1XXXXXXX2X2X","X24X7X*",1
"X1XXXXXXX2X2X","X2X*",1
"X1XXXXXXX2X2X","X2X1X*",1
"X1XXXXXXX2X2X","X2X1X81X*",1
"X1XXXXXXX2X2X","X2X64X37XX29X*",1
"X1XXXXXXX2X2X","X2XX*",1
"X1XXXXXXX2X2X","X31X30X*",1
"X1XXXXXXX2X2X","X3X*",1
"X1XXXXXXX2X2X","X3X2X*",1
"X1XXXXXXX2X2X","X3X2X3X*",1
"X1XXXXXXX2X2X","X3X3X4X*",1
"X1XXXXXXX2X2X","X41X*",1
"X1XXXXXXX2X2X","X4X41X6X48X20X*",1
"X1XXXXXXX2X2X","X7X1XX5XX2X*",1
"X1XXXXXXX2X2X","XX*",1
"X1XXXXXXXX","X*",1
"X1XXXXXXXX","X15X*",1
"X1XXXXXXXX","X15X17X2X*",1
"X1XXXXXXXX","X179X1X*",1
"X1XXXXXXXX","X1X*",1
"X1XXXXXXXX","X1X5X*",1
"X1XXXXXXXX","X2X*",1
"X1XXXXXXXX","X2X21X1XX2XX*",1
"X1XXXXXXXX","X3X*",1
"X1XXXXXXXX","X3XX*",1
"X1XXXXXXXX","X4X*",1
"X1XXXXXXXX","X5X*",1
"X1XXXXXXXX","XX*",1
"X1XXXXXXXX","XX145X*",1
"X1XXXXXXXX","XX236X*",1
"X1XXXXXXXX","XX39X*",1
"X1XXXXXXXX1X","X*",1
"X1XXXXXXXX1X","X1X*",1
"X1XXXXXXXX1X","X1X6X16X18X*",1
"X1XXXXXXXX1X","X25X*",1
"X1XXXXXXXX1X","X2X*",1
"X1XXXXXXXX1X","X3X2X93X104X5X3X8X1X*",1
"X1XXXXXXXX1X","X3X3X44X*",1
"X1XXXXXXXX1X","X43X45X48X*",1
"X1XXXXXXXX1X","X4X3X4X*",1
"X1XXXXXXXX1X","X7X3X4X3X35X*",1
"X1XXXXXXXX1X","XX*",1
"X1XXXXXXXX1X","XX1X*",1
"X1XXXXXXXX1X","XX2XX*",1
"X1XXXXXXXX1X","XX69XX2X6X71X*",1
"X1XXXXXXXX2X","X*",1
"X1XXXXXXXX2X","X147X58X3XX1X92XX1X*",1
"X1XXXXXXXX2X","X1X*",1
"X1XXXXXXXX2X","X25X*",1
"X1XXXXXXXX2X","X27XX*",1
"X1XXXXXXXX2X","X28X2X28X54X19X*",1
"X1XXXXXXXX2X","X2X*",1
"X1XXXXXXXX2X","X2X19X21X*",1
"X1XXXXXXXX2X","X37X129X94X3X*",1
"X1XXXXXXXX2X","X3X1X2X*",1
"X1XXXXXXXX2X","X5X*",1
"X1XXXXXXXX2X","X60X*",1
"X1XXXXXXXX2X","X7X*",1
"X1XXXXXXXX2X","X8X2X*",1
"X1XXXXXXXX2X","XX*",1
"X1XXXXXXXX2X","XX2X*",1
"X1XXXXXXXX2X","XX6XX33X*",1
"X1XXXXXXXX2X","XXX*",1
"X1XXXXXXXX4X","X*",1
"X1XXXXXXXX4X","X10X3X*",1
"X1XXXXXXXX4X","X11X9X*",1
"X1XXXXXXXX4X","X17X2X*",1
"X1XXXXXXXX4X","X19XX15X3X*",1
"X1XXXXXXXX4X","X1X*",1
"X1XXXXXXXX4X","X1XX*",1
"X1XXXXXXXX4X","X22X1X*",1
"X1XXXXXXXX4X","X2X*",1
"X1XXXXXXXX4X","X3X*",1
"X1XXXXXXXX4X","X3X43X2XX*",1
"X1XXXXXXXX4X","X41X*",1
"X1XXXXXXXX4X","X76X*",1
"X1XXXXXXXX4X","XX*",1
"X1XXXXXXXX4X","XX1X*",1
"X1XXXXXXXX4X","XX1X70X*",1
"X1XXXXXXXX4X","XX2X*",1
"X1XXXXXXXXX","X*",1
"X1XXXXXXXXX","X149X62X1XX92X1X5X*",1
"X1XXXXXXXXX","X1X*",1
"X1XXXXXXXXX","X1X2X*",1
"X1XXXXXXXXX","X3X214X*",1
"X1XXXXXXXXX","X3X49X*",1
"X1XXXXXXXXX","X4X8XX3X*",1
"X1XXXXXXXXX","X4XXX*",1
"X1XXXXXXXXX","X56X17X39X*",1
"X1XXXXXXXXX","XX*",1
"X1XXXXXXXXX","XX1X*",1
"X1XXXXXXXXXX","X*",1
"X1XXXXXXXXXX","X16X143X*",1
"X1XXXXXXXXXX","X189X190X339X229X*",1
"X1XXXXXXXXXX","X1X*",1
"X1XXXXXXXXXX","X1X2X3X*",1
"X1XXXXXXXXXX","X1XX*",1
"X1XXXXXXXXXX","X23XX49X22X*",1
"X1XXXXXXXXXX","X2X*",1
"X1XXXXXXXXXX","X2X1X*",1
"X1XXXXXXXXXX","X30XX*",1
"X1XXXXXXXXXX","X37X1X72XX79X1X*",1
"X1XXXXXXXXXX","X39X40X*",1
"X1XXXXXXXXXX","X39X44X38X*",1
"X1XXXXXXXXXX","X3X2X*",1
"X1XXXXXXXXXX","X3X7XX*",1
"X1XXXXXXXXXX","X40X38X26X2X*",1
"X1XXXXXXXXXX","X41X37X*",1
"X1XXXXXXXXXX","X49X5X1X55X45X43X*",1
"X1XXXXXXXXXX","X4X3X*",1
"X1XXXXXXXXXX","X52X57X58X21X*",1
"X1XXXXXXXXXX","X58X*",1
"X1XXXXXXXXXX","X5X131XX*",1
"X1XXXXXXXXXX","X68X4XX70X*",1
"X1XXXXXXXXXX","X6X4X*",1
"X1XXXXXXXXXX","X85X*",1
"X1XXXXXXXXXX","XX188X*",1
"X1XXXXXXXXXX","XX1XX*",1
"X1XXXXXXXXXX","XX2X*",1
"X1XXXXXXXXXX","XX2X7X40X44XX48X*",1
"X1XXXXXXXXXX","XX3X*",1
"X1XXXXXXXXXX","XX3XX4X2X*",1
"X1XXXXXXXXXX","XX6X*",1
"X1XXXXXXXXXX","XX7X*",1
"X1XXXXXXXXXX1X","X*",1
"X1XXXXXXXXXX1X","X179X1X*",1
"X1XXXXXXXXXX1X","X1XX*",1
"X1XXXXXXXXXX1X","X24X*",1
"X1XXXXXXXXXX1X","X2X3X*",1
"X1XXXXXXXXXX1X","X2XX*",1
"X1XXXXXXXXXX1X","X56X*",1
"X1XXXXXXXXXX1X","X5X2X*",1
"X1XXXXXXXXXX1X","X5XX*",1
"X1XXXXXXXXXX1X","XX*",1
"X1XXXXXXXXXX1X","XX80X*",1
"X1XXXXXXXXXX2X","X*",1
"X1XXXXXXXXXX2X","X10X11XX14XX*",1
"X1XXXXXXXXXX2X","X121X76X74X93XX46X*",1
"X1XXXXXXXXXX2X","X12X3X7X35X*",1
"X1XXXXXXXXXX2X","X13X3X36X83X38X*",1
"X1XXXXXXXXXX2X","X145X*",1
"X1XXXXXXXXXX2X","X180X*",1
"X1XXXXXXXXXX2X","X182X*",1
"X1XXXXXXXXXX2X","X192XX106XX1X88X1X1X1X2X*",1
"X1XXXXXXXXXX2X","X194X*",1
"X1XXXXXXXXXX2X","X196X*",1
"X1XXXXXXXXXX2X","X1X*",1
"X1XXXXXXXXXX2X","X1X2X*",1
"X1XXXXXXXXXX2X","X1X2XX*",1
"X1XXXXXXXXXX2X","X1X3X*",1
"X1XXXXXXXXXX2X","X1X3X2X*",1
"X1XXXXXXXXXX2X","X1X82X57X27X*",1
"X1XXXXXXXXXX2X","X1XX*",1
"X1XXXXXXXXXX2X","X1XX1X78X*",1
"X1XXXXXXXXXX2X","X1XX3X29X*",1
"X1XXXXXXXXXX2X","X1XXX5X*",1
"X1XXXXXXXXXX2X","X216X*",1
"X1XXXXXXXXXX2X","X21X*",1
"X1XXXXXXXXXX2X","X24X*",1
"X1XXXXXXXXXX2X","X27X3X*",1
"X1XXXXXXXXXX2X","X28X2X28X54X19X*",1
"X1XXXXXXXXXX2X","X2X*",1
"X1XXXXXXXXXX2X","X2X1XX*",1
"X1XXXXXXXXXX2X","X2X25X29X2X44XX35X*",1
"X1XXXXXXXXXX2X","X2XX*",1
"X1XXXXXXXXXX2X","X2XXX*",1
"X1XXXXXXXXXX2X","X30X39X*",1
"X1XXXXXXXXXX2X","X33X10X*",1
"X1XXXXXXXXXX2X","X34X2X*",1
"X1XXXXXXXXXX2X","X373X179XX*",1
"X1XXXXXXXXXX2X","X3X2X39XX*",1
"X1XXXXXXXXXX2X","X3X4X*",1
"X1XXXXXXXXXX2X","X3X51X19X24X9X*",1
"X1XXXXXXXXXX2X","X3XX3X*",1
"X1XXXXXXXXXX2X","X3XXX*",1
"X1XXXXXXXXXX2X","X41X*",1
"X1XXXXXXXXXX2X","X41X117X*",1
"X1XXXXXXXXXX2X","X41X29X*",1
"X1XXXXXXXXXX2X","X46X*",1
"X1XXXXXXXXXX2X","X49X*",1
"X1XXXXXXXXXX2X","X4X*",1
"X1XXXXXXXXXX2X","X4X23X*",1
"X1XXXXXXXXXX2X","X5XX5X*",1
"X1XXXXXXXXXX2X","X61X*",1
"X1XXXXXXXXXX2X","X61X62X*",1
"X1XXXXXXXXXX2X","X65X*",1
"X1XXXXXXXXXX2X","X6X*",1
"X1XXXXXXXXXX2X","X6X2X6X3X*",1
"X1XXXXXXXXXX2X","X6X36X*",1
"X1XXXXXXXXXX2X","X78X*",1
"X1XXXXXXXXXX2X","X7X2XX5X2X*",1
"X1XXXXXXXXXX2X","X7XX*",1
"X1XXXXXXXXXX2X","X85XX*",1
"X1XXXXXXXXXX2X","X88X92X1XX22X1X33X3X*",1
"X1XXXXXXXXXX2X","X8X*",1
"X1XXXXXXXXXX2X","X9X8X3X*",1
"X1XXXXXXXXXX2X","X9X8XX*",1
"X1XXXXXXXXXX2X","XX*",1
"X1XXXXXXXXXX2X","XX145X*",1
