pdbidx,strpdbidx,pdbname,coverage,source,unique_motif
542,s542,3VG9_1,0.4444444444444444,ab,43
572,s572,5GZN_1,0.75,ab,44
602,s602,4GAJ_1,0.6,ab,46
632,s632,4UT6_1,0.6666666666666666,ab,46
662,s662,1V7M_1,0.75,ab,47
692,s692,1LK3_1,0.375,ab,47
722,s722,1ZTX_1,0.625,ab,48
752,s752,2QQN_1,0.5,ab,50
782,s782,1W72_1,0.6666666666666666,ab,51
812,s812,3D0L_1,0.5714285714285714,ab,53
2,s2,1W72_1,0.3333333333333333,ab,7
32,s32,2Y5T_1,0.2,ab,11
62,s62,2J6E_1,0.3333333333333333,ab,13
92,s92,5C0N_1,0.5,ab,15
122,s122,4HJ0_1,0.3333333333333333,ab,19
152,s152,4LSP_1,0.2222222222222222,ab,25
182,s182,4J8R_1,0.2857142857142857,ab,27
212,s212,3G04_1,0.5555555555555556,ab,30
242,s242,4UT6_1,0.6666666666666666,ab,30
272,s272,5CJO_1,0.6666666666666666,ab,31
302,s302,4HFU_1,0.4,ab,33
332,s332,4QWW_1,0.3333333333333333,ab,36
362,s362,4MXV_1,0.5,ab,38
392,s392,4JPW_1,0.4444444444444444,ab,41
422,s422,4M62_1,0.42857142857142855,ab,43
452,s452,3PGF_1,0.5555555555555556,ab,44
482,s482,4Q0X_1,1.0,ab,44
512,s512,4EDW_1,0.7142857142857143,ab,44
542,s542,2NYY_1,0.6666666666666666,ab,46
572,s572,1NFD_1,0.7142857142857143,ab,48
602,s602,5FGB_2,0.5,ab,50
632,s632,1JHL_1,0.6,ab,52
662,s662,2Q8B_1,0.5555555555555556,ab,55
692,s692,5DLM_1,0.5454545454545454,ab,58
722,s722,3MA9_1,0.5714285714285714,ab,60
752,s752,1KIR_1,0.75,ab,60
782,s782,1IC7_1,0.75,ab,60
812,s812,5CWS_1,0.5,ab,60
2,s2,3EYS_1,0.4,ab,9
32,s32,4RDQ_1,0.2857142857142857,ab,13
62,s62,4N90_1,0.6666666666666666,ab,14
92,s92,3D0L_1,0.5714285714285714,ab,16
122,s122,3SQO_1,0.42857142857142855,ab,19
152,s152,2NYY_1,0.5,ab,22
182,s182,1NBY_1,0.375,ab,25
212,s212,3OPZ_2,0.625,ab,27
242,s242,4U1G_1,0.5,ab,30
272,s272,4XNQ_1,0.42857142857142855,ab,32
302,s302,3WD5_1,0.42857142857142855,ab,35
332,s332,2ZJS_1,0.6,ab,37
362,s362,5U3L_1,0.8,ab,38
392,s392,4PP1_1,0.7142857142857143,ab,38
422,s422,3G6J_1,0.42857142857142855,ab,41
452,s452,2BRR_1,0.6,ab,42
482,s482,1BVK_1,0.625,ab,42
512,s512,2Y07_1,1.0,ab,42
542,s542,3MLW_1,0.3333333333333333,ab,46
572,s572,4FQI_1,0.6666666666666666,ab,46
602,s602,5IES_1,0.375,ab,48
632,s632,1G7J_1,0.625,ab,48
662,s662,4HHA_1,0.25,ab,52
692,s692,4S1R_1,0.3333333333333333,ab,54
722,s722,4YDV_1,0.5,ab,55
752,s752,3MNZ_1,0.6666666666666666,ab,56
782,s782,2VIT_1,0.8,ab,57
812,s812,1YNT_1,0.8571428571428571,ab,58
2,s2,2XWT_1,0.2,ab,11
32,s32,1OB1_1,0.3333333333333333,ab,15
62,s62,3IET_1,0.5,ab,17
92,s92,5KVG_1,0.375,ab,22
122,s122,2J88_1,0.5714285714285714,ab,25
152,s152,4H8W_1,0.5714285714285714,ab,27
182,s182,3GO1_1,0.5714285714285714,ab,29
212,s212,5IGX_1,0.375,ab,31
242,s242,3KR3_1,0.8333333333333334,ab,32
272,s272,3LH2_3,0.3333333333333333,ab,35
302,s302,5A3I_1,0.5714285714285714,ab,36
332,s332,4LSQ_1,0.4444444444444444,ab,39
362,s362,2R56_1,0.5555555555555556,ab,40
392,s392,1KIQ_1,0.5,ab,40
422,s422,1N8Z_1,0.42857142857142855,ab,43
452,s452,1ORQ_1,0.42857142857142855,ab,44
482,s482,5T33_1,0.625,ab,46
512,s512,4RAV_1,0.6666666666666666,ab,47
542,s542,2V17_1,0.7142857142857143,ab,47
572,s572,1I8K_1,0.6666666666666666,ab,48
602,s602,4XH2_2,0.42857142857142855,ab,50
632,s632,1TZI_1,0.6666666666666666,ab,50
662,s662,1GGI_1,0.25,ab,53
692,s692,3WLW_1,0.6666666666666666,ab,54
722,s722,4Y5V_1,0.7777777777777778,ab,55
752,s752,4RGN_2,0.6,ab,57
782,s782,4S1R_1,0.3333333333333333,ab,59
812,s812,2H9G_1,0.375,ab,61
2,s2,1XGP_1,0.25,ab,11
32,s32,3CSY_1,0.2857142857142857,ab,16
62,s62,4JLR_1,0.6666666666666666,ab,18
92,s92,5TZ2_1,0.8333333333333334,ab,19
122,s122,1I9R_1,0.4,ab,21
152,s152,5K9K_1,0.3333333333333333,ab,24
182,s182,2DQD_1,0.5555555555555556,ab,26
212,s212,1J1P_1,0.7777777777777778,ab,26
242,s242,2YC1_1,0.8333333333333334,ab,27
272,s272,5I9Q_1,0.5555555555555556,ab,29
302,s302,1FPT_1,0.3333333333333333,ab,32
332,s332,4TSC_1,0.6,ab,34
362,s362,4ETQ_1,0.5714285714285714,ab,36
392,s392,4ZS7_1,0.8571428571428571,ab,37
422,s422,3EYS_1,1.0,ab,37
452,s452,4KI5_2,0.6666666666666666,ab,39
482,s482,2B1H_1,0.6666666666666666,ab,41
512,s512,4OKV_1,0.6666666666666666,ab,43
542,s542,1YQV_1,0.5,ab,45
572,s572,5HDQ_1,1.0,ab,45
602,s602,3LIZ_1,0.8571428571428571,ab,45
632,s632,4ODX_1,0.42857142857142855,ab,47
662,s662,4XNZ_1,0.5,ab,48
692,s692,4KXZ_1,0.8333333333333334,ab,49
722,s722,2HMI_1,0.42857142857142855,ab,51
752,s752,1ZA3_1,0.2857142857142857,ab,54
782,s782,3BQU_1,0.6666666666666666,ab,54
812,s812,5KAQ_1,0.4,ab,56
2,s2,1XGT_1,0.25,ab,9
32,s32,4LVH_1,0.25,ab,12
62,s62,4HS8_1,0.6,ab,14
92,s92,4TUL_1,0.1111111111111111,ab,21
122,s122,5BV7_1,0.3333333333333333,ab,23
152,s152,3MLT_3,0.2,ab,26
182,s182,4YBQ_1,0.42857142857142855,ab,29
212,s212,5F3H_1,0.5714285714285714,ab,30
242,s242,2R29_1,0.375,ab,33
272,s272,1NMB_1,0.8,ab,34
302,s302,3GI9_1,0.5714285714285714,ab,37
332,s332,4CNI_1,0.5714285714285714,ab,39
362,s362,3HR5_1,0.5,ab,40
392,s392,1NSN_1,0.25,ab,42
422,s422,2QR0_1,1.0,ab,42
452,s452,4HCR_1,0.5,ab,44
482,s482,3CXD_1,0.5,ab,47
512,s512,3MAC_1,0.6666666666666666,ab,49
542,s542,5IGX_1,0.375,ab,51
572,s572,4KI5_1,0.6666666666666666,ab,52
602,s602,1CU4_1,0.5,ab,54
632,s632,5DMG_1,0.6363636363636364,ab,55
662,s662,1QFW_2,0.8333333333333334,ab,56
692,s692,1PKQ_1,0.8571428571428571,ab,56
722,s722,1OSP_1,0.5555555555555556,ab,56
752,s752,4M62_1,0.42857142857142855,ab,58
782,s782,4RAV_1,0.6666666666666666,ab,59
812,s812,1V7M_1,0.875,ab,59
2,s2,1KIQ_1,0.375,ab,7
32,s32,2ZCH_1,0.16666666666666666,ab,11
62,s62,1IQD_1,0.4,ab,15
92,s92,2R0W_1,0.4,ab,17
122,s122,2GSI_1,0.5,ab,20
152,s152,1KC5_1,0.8,ab,21
182,s182,4WHT_1,0.2222222222222222,ab,26
212,s212,4G7V_1,0.5714285714285714,ab,28
242,s242,4O9H_1,0.6666666666666666,ab,29
272,s272,5IQ7_1,0.25,ab,32
302,s302,4XAW_1,0.6666666666666666,ab,34
332,s332,3J70_1,0.5714285714285714,ab,37
362,s362,5HI4_1,0.75,ab,37
392,s392,4G6A_2,0.4,ab,40
422,s422,3PP4_1,0.6,ab,42
452,s452,4R8W_1,0.75,ab,43
482,s482,4ZSO_1,0.4444444444444444,ab,45
512,s512,4FP8_1,0.3333333333333333,ab,47
542,s542,1Z3G_1,0.42857142857142855,ab,48
572,s572,1F90_1,1.0,ab,48
602,s602,2XQY_1,0.5555555555555556,ab,50
632,s632,5CIL_1,0.7142857142857143,ab,51
662,s662,5F96_1,0.7142857142857143,ab,52
692,s692,1W72_1,0.6666666666666666,ab,53
722,s722,3S37_1,0.625,ab,54
752,s752,5EN2_1,0.5,ab,56
782,s782,4M7L_1,0.75,ab,57
812,s812,4D3C_1,0.75,ab,58
2,s2,4O58_1,0.25,ab,9
32,s32,3S35_1,0.2857142857142857,ab,13
62,s62,4JM2_2,0.5,ab,14
92,s92,1G7L_1,0.625,ab,15
122,s122,4R4F_1,0.2857142857142857,ab,18
152,s152,4QCI_1,0.7142857142857143,ab,19
182,s182,4FP8_1,0.3333333333333333,ab,21
212,s212,3HI6_1,0.6666666666666666,ab,22
242,s242,1P4B_1,0.375,ab,25
272,s272,2DQG_1,0.5,ab,27
302,s302,1F90_1,0.6,ab,29
332,s332,4WEB_1,0.5714285714285714,ab,31
362,s362,1MLC_1,0.5714285714285714,ab,32
392,s392,3R1G_1,0.375,ab,35
422,s422,5FGB_2,0.3333333333333333,ab,38
452,s452,5T5B_1,0.4,ab,41
482,s482,3WD5_1,0.42857142857142855,ab,44
512,s512,3LH2_1,0.5,ab,45
542,s542,5UGY_1,0.6666666666666666,ab,47
572,s572,4YC2_1,0.6666666666666666,ab,49
602,s602,2R0L_1,0.375,ab,51
632,s632,3J70_1,0.7142857142857143,ab,53
662,s662,5U3L_1,0.8,ab,54
692,s692,2FJH_1,0.5,ab,56
722,s722,3EFD_1,0.75,ab,57
752,s752,2LTQ_1,0.6,ab,59
782,s782,2R56_1,0.5555555555555556,ab,60
812,s812,4XMP_1,0.4444444444444444,ab,62
2,s2,1IC4_1,0.625,ab,7
32,s32,4Q5Z_4,0.5,ab,8
62,s62,4DGV_1,0.5,ab,10
92,s92,4OJF_1,0.3333333333333333,ab,14
122,s122,2LTQ_1,0.6,ab,16
152,s152,5CD5_1,0.25,ab,18
182,s182,2Y5T_1,0.4,ab,21
212,s212,1KCS_1,0.6,ab,23
242,s242,1OSP_1,0.4444444444444444,ab,24
272,s272,3WD5_1,0.2857142857142857,ab,28
302,s302,1P2C_1,0.5714285714285714,ab,29
332,s332,2R0W_1,0.6,ab,30
362,s362,5E8D_1,0.75,ab,32
392,s392,5IES_1,0.375,ab,34
422,s422,5X08_1,0.5,ab,37
452,s452,1DVF_1,0.6666666666666666,ab,37
482,s482,2W9E_1,0.7142857142857143,ab,38
512,s512,5U3L_1,0.8,ab,39
542,s542,2CK0_1,0.6666666666666666,ab,40
572,s572,5MHR_1,0.6,ab,40
602,s602,4NP4_1,0.5,ab,42
632,s632,4WFF_1,0.5,ab,42
662,s662,5DHV_1,0.6,ab,44
692,s692,5F3H_1,0.5714285714285714,ab,45
722,s722,2LTQ_2,0.8,ab,45
752,s752,5H35_1,0.42857142857142855,ab,49
782,s782,3OPZ_2,0.625,ab,51
812,s812,3BSZ_1,0.875,ab,51
2,s2,5C7X_1,0.3333333333333333,ab,8
32,s32,4RAU_1,0.5714285714285714,ab,11
62,s62,5JZ7_1,0.5,ab,14
92,s92,3L5X_1,0.6,ab,15
122,s122,4Q0X_1,0.2,ab,19
152,s152,1IFH_1,0.5,ab,21
182,s182,5U3O_1,0.5,ab,23
212,s212,4K9E_1,0.5555555555555556,ab,25
242,s242,4XH2_1,0.42857142857142855,ab,27
272,s272,5LCV_1,0.6666666666666666,ab,28
302,s302,4XC1_1,0.6666666666666666,ab,30
332,s332,2QAD_1,0.75,ab,31
362,s362,5TZ2_1,0.8333333333333334,ab,32
392,s392,5GIR_1,0.1111111111111111,ab,39
422,s422,5F9O_1,0.625,ab,40
452,s452,2G5B_1,0.4,ab,43
482,s482,4M1C_1,0.6666666666666666,ab,44
512,s512,5C8J_1,0.5,ab,45
542,s542,1TQB_1,0.625,ab,48
572,s572,4XGZ_1,0.7142857142857143,ab,48
602,s602,4HPY_1,0.5,ab,51
632,s632,2DQI_1,0.5714285714285714,ab,53
662,s662,5F3B_1,0.5,ab,54
692,s692,1R0A_1,0.7142857142857143,ab,54
722,s722,3G5Y_1,0.42857142857142855,ab,55
752,s752,2I9L_1,0.5714285714285714,ab,57
782,s782,5K9Q_1,0.6666666666666666,ab,58
812,s812,5JHL_1,0.42857142857142855,ab,60
2,s2,5T33_1,0.125,ab,10
32,s32,4XGZ_1,0.2857142857142857,ab,13
62,s62,3EOA_1,0.7142857142857143,ab,13
92,s92,4LKX_1,0.125,ab,18
122,s122,2VIT_1,0.8,ab,19
152,s152,3G5V_1,0.42857142857142855,ab,20
182,s182,4XHJ_1,0.6666666666666666,ab,21
212,s212,4N0Y_1,0.5,ab,24
242,s242,1QKZ_1,0.5,ab,27
272,s272,2XQB_1,0.42857142857142855,ab,30
302,s302,1CIC_2,0.3333333333333333,ab,31
332,s332,3LEY_1,0.375,ab,33
362,s362,1UWX_1,0.5,ab,35
392,s392,3P30_1,0.3333333333333333,ab,37
422,s422,2I9L_1,0.7142857142857143,ab,38
452,s452,4OLZ_1,0.5,ab,40
482,s482,1XGU_1,0.5,ab,42
512,s512,1NSN_1,0.5,ab,42
542,s542,1UJ3_1,0.75,ab,43
572,s572,1NCA_1,0.5714285714285714,ab,45
602,s602,1DVF_1,0.5,ab,46
632,s632,4UV7_1,0.42857142857142855,ab,49
662,s662,3B2U_1,0.6666666666666666,ab,51
692,s692,4HJ0_1,0.4444444444444444,ab,54
722,s722,5DWU_1,0.42857142857142855,ab,54
752,s752,4CMH_1,0.4444444444444444,ab,57
782,s782,4DTG_1,0.6666666666666666,ab,58
812,s812,5LCV_1,0.3333333333333333,ab,60
2,s2,5C0R_1,0.5,ab,7
32,s32,3A6C_1,0.2222222222222222,ab,11
62,s62,5FB8_1,0.42857142857142855,ab,14
92,s92,4XNZ_1,0.25,ab,17
122,s122,3ULU_3,0.5,ab,19
152,s152,5K9O_1,0.4,ab,21
182,s182,1KCS_1,0.8,ab,22
212,s212,2XTJ_1,0.3333333333333333,ab,24
242,s242,4BZ2_1,0.3333333333333333,ab,27
272,s272,3RKD_1,0.8,ab,28
302,s302,3BSZ_1,0.75,ab,29
332,s332,4R2G_1,0.75,ab,30
362,s362,1OAK_1,0.5,ab,32
392,s392,1YY9_1,0.6666666666666666,ab,32
422,s422,4LSU_1,0.42857142857142855,ab,34
452,s452,2Q8A_1,0.4444444444444444,ab,38
482,s482,4TQE_1,0.4,ab,40
512,s512,4NRX_2,0.6,ab,42
542,s542,3SQO_1,0.7142857142857143,ab,43
572,s572,2EH8_1,0.8333333333333334,ab,44
602,s602,3KJ4_2,0.5,ab,45
632,s632,2VH5_1,0.5,ab,46
662,s662,3WSQ_1,0.7142857142857143,ab,47
692,s692,3H0T_1,0.8,ab,48
722,s722,4Y5Y_1,0.4444444444444444,ab,51
752,s752,3VE0_1,0.3333333333333333,ab,53
782,s782,4G6J_1,0.75,ab,53
812,s812,5TLK_1,0.5714285714285714,ab,55
2,s2,5JHL_1,0.14285714285714285,ab,9
32,s32,3BAE_1,0.4,ab,11
62,s62,4RAV_1,0.3333333333333333,ab,14
92,s92,4YDL_1,0.1111111111111111,ab,19
122,s122,2XQY_1,0.4444444444444444,ab,22
152,s152,4UTA_1,0.25,ab,25
182,s182,3A6B_1,0.4444444444444444,ab,27
212,s212,1N8Z_1,0.42857142857142855,ab,30
242,s242,4HG4_2,0.5714285714285714,ab,31
272,s272,5DSC_1,0.3333333333333333,ab,32
302,s302,3O6L_1,0.42857142857142855,ab,34
332,s332,4FFZ_1,0.7142857142857143,ab,35
362,s362,4OLZ_1,0.6666666666666666,ab,36
392,s392,4G6A_1,0.6,ab,38
422,s422,4JQI_1,0.625,ab,38
452,s452,1AI1_1,0.6,ab,40
482,s482,3V4U_1,0.8333333333333334,ab,40
512,s512,4DN4_1,0.7142857142857143,ab,40
542,s542,2Q8B_1,0.3333333333333333,ab,45
572,s572,4XH2_3,0.5,ab,47
602,s602,4BZ2_1,0.6666666666666666,ab,48
632,s632,4JZJ_1,0.5,ab,50
662,s662,2QHR_1,0.6,ab,52
692,s692,4XAK_1,0.5,ab,54
722,s722,4K2U_1,1.0,ab,54
752,s752,4JDT_1,0.6666666666666666,ab,54
782,s782,1XGP_1,0.75,ab,54
812,s812,4R4F_1,0.5714285714285714,ab,55
2,s2,4Q5Z_4,0.0,ab,8
32,s32,4HFU_1,0.2,ab,11
62,s62,5DFV_1,0.3333333333333333,ab,13
92,s92,4R2G_1,0.75,ab,14
122,s122,4OT1_1,0.3333333333333333,ab,15
152,s152,2EH8_1,0.6666666666666666,ab,17
182,s182,4JZJ_1,0.5,ab,19
212,s212,1MLC_1,0.42857142857142855,ab,21
242,s242,5IG7_1,0.8333333333333334,ab,22
272,s272,5DWU_1,0.42857142857142855,ab,22
302,s302,2HFG_1,0.5,ab,24
332,s332,4XH2_3,0.5,ab,26
362,s362,2ZPK_1,0.3333333333333333,ab,29
392,s392,4OD2_1,0.125,ab,34
422,s422,4TUK_1,0.3333333333333333,ab,38
452,s452,3E8U_1,0.7142857142857143,ab,39
482,s482,1IAI_2,0.8,ab,40
512,s512,5CZX_1,0.625,ab,41
542,s542,4N90_1,0.6666666666666666,ab,42
572,s572,2JEL_1,0.7142857142857143,ab,44
602,s602,1PG7_4,0.5,ab,45
632,s632,4YBQ_1,0.7142857142857143,ab,46
662,s662,4RRP_1,0.5,ab,47
692,s692,1BVK_1,0.625,ab,47
722,s722,4G7V_1,0.8571428571428571,ab,47
752,s752,3GBM_2,0.6,ab,47
782,s782,3ULU_1,0.8333333333333334,ab,48
812,s812,1CE1_1,0.5,ab,49
2,s2,4WFF_1,0.0,ab,7
32,s32,1FRG_1,0.25,ab,10
62,s62,2GSI_1,0.3333333333333333,ab,14
92,s92,3GHE_1,0.3333333333333333,ab,18
122,s122,4FFZ_1,0.5714285714285714,ab,20
152,s152,4EDX_1,0.42857142857142855,ab,21
182,s182,5D72_1,0.6666666666666666,ab,22
212,s212,4M5Z_1,0.5714285714285714,ab,24
242,s242,4YHP_3,0.5,ab,25
272,s272,3NPS_1,0.375,ab,27
302,s302,5X08_1,0.6666666666666666,ab,29
332,s332,4YDJ_1,0.2857142857142857,ab,32
362,s362,5KJR_1,0.6,ab,34
392,s392,5DLM_1,0.2727272727272727,ab,40
422,s422,1IC7_1,0.75,ab,40
452,s452,4JQI_1,0.5,ab,41
482,s482,4LVH_3,0.5,ab,43
512,s512,1Z3G_1,0.42857142857142855,ab,44
542,s542,1YNT_1,0.8571428571428571,ab,45
572,s572,3H0T_1,0.8,ab,46
602,s602,4UTA_1,0.75,ab,47
632,s632,1S78_1,0.5,ab,50
662,s662,2HKF_1,0.375,ab,54
692,s692,4ENE_1,1.0,ab,54
722,s722,2IGF_1,0.6666666666666666,ab,56
752,s752,2B4C_1,0.6,ab,58
782,s782,4YE4_1,0.6,ab,60
812,s812,5GZO_1,0.5714285714285714,ab,62
2,s2,4FQI_1,0.16666666666666666,ab,8
32,s32,4FFV_1,0.5,ab,9
62,s62,1S78_1,0.375,ab,13
92,s92,1YNT_1,0.5714285714285714,ab,16
122,s122,4KUC_1,0.5,ab,19
152,s152,4BKL_1,0.6666666666666666,ab,20
182,s182,2H1P_1,0.4,ab,23
212,s212,4OKV_1,0.5555555555555556,ab,26
242,s242,1XGR_1,0.5,ab,29
272,s272,4YDL_1,0.3333333333333333,ab,32
302,s302,1CZ8_1,0.3333333333333333,ab,35
332,s332,1FPT_1,0.3333333333333333,ab,38
362,s362,4R8W_1,0.5,ab,40
392,s392,1V7M_1,0.625,ab,42
422,s422,4XNQ_1,0.5714285714285714,ab,43
452,s452,1KTR_1,0.5714285714285714,ab,45
482,s482,5EA0_1,0.6666666666666666,ab,47
512,s512,4JPK_1,0.4444444444444444,ab,49
542,s542,3WLW_1,0.6666666666666666,ab,50
572,s572,3OPZ_1,0.4444444444444444,ab,52
602,s602,2VH5_1,0.5,ab,53
632,s632,4LSQ_1,0.6666666666666666,ab,54
662,s662,1OAK_1,0.25,ab,57
692,s692,4Z5R_1,0.5,ab,59
722,s722,4M62_1,0.42857142857142855,ab,61
752,s752,2VIT_1,0.8,ab,62
782,s782,5HJ3_1,0.5714285714285714,ab,65
812,s812,3FFD_1,0.8571428571428571,ab,66
2,s2,2XWT_1,0.1,ab,12
32,s32,3A67_1,0.3333333333333333,ab,16
62,s62,2NYY_1,0.5,ab,19
92,s92,4Q5Z_8,0.5,ab,20
122,s122,4YC2_2,0.16666666666666666,ab,23
152,s152,2AP2_1,0.7142857142857143,ab,25
182,s182,5DO2_1,0.7142857142857143,ab,27
212,s212,1E4X_1,0.2857142857142857,ab,30
242,s242,5BV7_2,0.25,ab,33
272,s272,1QNZ_1,0.5,ab,36
302,s302,1F90_1,0.6,ab,38
332,s332,2VXT_1,0.3,ab,42
362,s362,4AL8_1,0.5,ab,44
392,s392,4YE4_1,0.8,ab,45
422,s422,4H8W_1,0.7142857142857143,ab,46
452,s452,4WV1_1,0.375,ab,47
482,s482,1MVU_1,0.8333333333333334,ab,47
512,s512,4LKX_1,0.375,ab,50
542,s542,5CIN_1,0.8333333333333334,ab,51
572,s572,3THM_1,0.2857142857142857,ab,54
602,s602,3T3P_1,0.7142857142857143,ab,55
632,s632,4AEI_1,0.375,ab,58
662,s662,1KIP_1,0.5,ab,58
692,s692,2YPV_1,0.8571428571428571,ab,59
722,s722,5GGS_1,0.875,ab,60
752,s752,3TT3_1,0.5,ab,63
782,s782,5TZU_1,0.5555555555555556,ab,64
812,s812,4JO3_1,0.6666666666666666,ab,66
2,s2,3MJ9_1,0.3333333333333333,ab,11
32,s32,3IFN_1,0.4,ab,13
62,s62,4TUK_1,0.1111111111111111,ab,19
92,s92,3LHP_1,0.16666666666666666,ab,23
122,s122,5DO2_1,0.42857142857142855,ab,27
152,s152,5EOC_1,0.6,ab,28
182,s182,4ZS6_1,0.4,ab,31
212,s212,4FQJ_1,0.3333333333333333,ab,33
242,s242,2R56_1,0.5555555555555556,ab,34
272,s272,3ZKM_1,0.75,ab,35
302,s302,3O6L_1,0.2857142857142857,ab,38
332,s332,5TIH_1,0.5555555555555556,ab,40
362,s362,2BRR_1,0.8,ab,40
392,s392,3IFO_1,0.5,ab,41
422,s422,4QCI_1,0.5714285714285714,ab,43
452,s452,4KXZ_1,1.0,ab,43
482,s482,5MES_1,0.8571428571428571,ab,44
512,s512,4XC1_1,0.8333333333333334,ab,45
542,s542,4S1S_1,0.2222222222222222,ab,47
572,s572,3LH2_1,0.75,ab,47
602,s602,2EKS_1,0.5,ab,49
632,s632,5C8J_1,1.0,ab,49
662,s662,4LQF_1,0.5,ab,52
692,s692,3D9A_1,0.75,ab,52
722,s722,3OPZ_1,0.4444444444444444,ab,54
752,s752,2Y07_1,1.0,ab,54
782,s782,2DQE_1,0.7777777777777778,ab,54
812,s812,5DMI_1,0.5714285714285714,ab,56
2,s2,3MAC_1,0.16666666666666666,ab,10
32,s32,1Z3G_1,0.2857142857142857,ab,12
62,s62,3CX5_1,0.3333333333333333,ab,15
92,s92,1XGQ_1,0.5,ab,17
122,s122,5GGT_1,0.8,ab,18
152,s152,5H35_1,0.42857142857142855,ab,22
182,s182,2GSI_1,0.6666666666666666,ab,24
212,s212,5EU7_1,0.6,ab,26
242,s242,3BSZ_1,0.75,ab,27
272,s272,4JQI_1,0.5,ab,28
302,s302,4HS8_1,0.6,ab,30
332,s332,5C0R_1,0.5,ab,32
362,s362,3Q3G_1,0.4,ab,33
392,s392,4Q5Z_8,0.5,ab,34
422,s422,4G3Y_1,0.6666666666666666,ab,35
452,s452,5MHS_3,0.6666666666666666,ab,36
482,s482,2J6E_1,0.5,ab,37
512,s512,3KJ4_1,0.6666666666666666,ab,38
542,s542,4EDX_1,0.5714285714285714,ab,38
572,s572,5DMG_1,0.45454545454545453,ab,41
602,s602,5J3H_1,0.7142857142857143,ab,42
632,s632,5T33_1,0.5,ab,45
662,s662,3CVH_1,0.75,ab,46
692,s692,3GBM_1,0.6,ab,46
722,s722,4JLR_1,0.8333333333333334,ab,47
752,s752,4P3C_1,0.3333333333333333,ab,51
782,s782,4M7L_1,0.875,ab,51
812,s812,5HDQ_1,0.75,ab,52
2,s2,4JFZ_1,0.2,ab,11
32,s32,3G6D_1,0.3333333333333333,ab,14
62,s62,3ZTN_1,0.6666666666666666,ab,15
92,s92,1TZH_1,0.42857142857142855,ab,17
122,s122,4OJF_1,0.3333333333333333,ab,21
152,s152,4XVJ_1,0.2857142857142857,ab,24
182,s182,4ZSO_1,0.3333333333333333,ab,27
212,s212,2V17_1,0.7142857142857143,ab,27
242,s242,2HMI_1,0.2857142857142857,ab,30
272,s272,4XNZ_1,0.25,ab,33
302,s302,5C8J_1,0.5,ab,34
332,s332,4OGY_2,0.3333333333333333,ab,37
362,s362,1ORS_1,0.6666666666666666,ab,37
392,s392,5K9K_1,0.5,ab,39
422,s422,3MJ9_1,0.4444444444444444,ab,44
452,s452,4ZFO_1,0.375,ab,49
482,s482,1N64_1,0.7142857142857143,ab,50
512,s512,5EPM_1,0.6666666666666666,ab,51
542,s542,1IKF_1,0.0,ab,52
572,s572,4LQF_1,0.5,ab,55
602,s602,3VRL_1,0.8,ab,56
632,s632,1YNT_1,0.8571428571428571,ab,57
662,s662,3O41_1,1.0,ab,57
692,s692,3LH2_3,0.5,ab,59
722,s722,4LKX_1,0.375,ab,62
752,s752,4TQE_1,0.5,ab,63
782,s782,3EFF_1,0.6666666666666666,ab,63
812,s812,4GLR_1,0.3333333333333333,ab,65
2,s2,4LF3_1,0.0,ab,9
32,s32,5FGC_1,0.5,ab,11
62,s62,4GMS_1,0.3333333333333333,ab,13
92,s92,4K9E_1,0.3333333333333333,ab,17
122,s122,5C0N_1,0.25,ab,20
152,s152,1S78_1,0.375,ab,24
182,s182,2XTJ_1,0.16666666666666666,ab,27
212,s212,2NR6_1,0.5,ab,30
242,s242,4PS4_1,0.8,ab,30
272,s272,2DQC_1,0.5555555555555556,ab,32
302,s302,3LEY_1,0.375,ab,34
332,s332,5EA0_1,0.6666666666666666,ab,36
362,s362,5E8E_1,0.6666666666666666,ab,37
392,s392,1A3R_1,0.1111111111111111,ab,43
422,s422,4TSA_1,0.8,ab,44
452,s452,2GSI_2,0.8333333333333334,ab,45
482,s482,3L5W_1,0.8,ab,45
512,s512,1AHW_1,0.625,ab,46
542,s542,4UT6_1,0.6666666666666666,ab,46
572,s572,3TJE_1,0.42857142857142855,ab,49
602,s602,5DUP_1,0.6666666666666666,ab,50
632,s632,5LQB_1,0.6666666666666666,ab,52
662,s662,4YC2_1,0.8333333333333334,ab,53
692,s692,5KVE_1,0.5714285714285714,ab,55
722,s722,5DUM_1,0.5,ab,56
752,s752,2XRA_1,0.42857142857142855,ab,58
782,s782,1ORS_1,0.5,ab,59
812,s812,2HKF_1,0.625,ab,61
2,s2,1BVK_1,0.25,ab,9
32,s32,5TZ2_1,0.6666666666666666,ab,11
62,s62,3L5W_1,0.4,ab,13
92,s92,3CX5_1,0.5,ab,15
122,s122,3HI1_1,0.42857142857142855,ab,18
152,s152,3WSQ_1,0.7142857142857143,ab,19
182,s182,4JKP_1,0.25,ab,22
212,s212,4ZSO_1,0.3333333333333333,ab,25
242,s242,1NMA_1,0.6,ab,27
272,s272,4LSR_1,0.5,ab,31
302,s302,4HT1_1,0.625,ab,32
332,s332,5B3J_1,0.7142857142857143,ab,33
362,s362,4YBQ_1,0.5714285714285714,ab,35
392,s392,5AUM_1,0.7777777777777778,ab,37
422,s422,4NRX_2,0.8,ab,38
452,s452,2VXQ_1,0.75,ab,38
482,s482,4XVT_1,0.625,ab,38
512,s512,5IJK_1,0.8333333333333334,ab,38
